3800	0.585	0.717	1.302	2	...
3801	0.783	0.638	1.421	2	...
3802	0.475	0.294	0.768	2	...
3803	0.335	0.476	0.812	2	...
3804	0.443	0.663	1.106	2	...
3805	0.419	0.59	1.01	2	...
3806	0.189	0.25	0.438	2	...
3807	0.26	0.252	0.512	2	...
3808	0.497	0.423	0.919	2	...
3809	0.197	0.225	0.421	2	...
3810	0.294	0.342	0.637	2	...
3811	0.44	0.521	0.961	2	...
3812	0.387	0.371	0.757	2	...
3813	0.1	0.264	0.363	2	...
3814	0.184	0.271	0.455	2	...
3815	0.124	0.252	0.376	2	...
3816	0.424	0.475	0.9	2	...
3817	1.148	0.654	1.802	2	...
3818	0.077	0.106	0.183	2	...
3819	0.164	0.35	0.516	2	...
3820	0.128	0.195	0.323	2	...
3821	0.248	0.364	0.612	2	...
3822	0.158	0.239	0.397	2	...
3823	0.47	0.602	1.073	2	...
3824	0.122	0.219	0.34	2	...
3825	0.309	0.361	0.671	2	...
3826	0.183	0.179	0.362	2	...
3827	0.384	0.444	0.829	2	...
3828	0.493	0.597	1.089	2	...
3829	0.447	0.43	0.878	2	...
3830	0.129	0.188	0.316	2	...
3831	0.192	0.28	0.472	2	...
3832	0.289	0.327	0.617	2	...
3833	0.942	0.956	1.897	2	KFC#7
3834	0.104	0.152	0.256	2	...
3835	0.132	0.276	0.409	2	...
3836	0.332	0.443	0.775	2	...
3837	0.401	0.692	1.094	2	...
3838	0.221	0.332	0.553	2	...
3839	0.373	0.56	0.934	2	C14age
3840	0.111	0.201	0.311	2	...
3841	0.422	0.45	0.871	2	...
3842	0.201	0.263	0.464	2	...
3843	0.421	0.477	0.899	2	...
3844	0.407	0.442	0.85	2	...
3845	0.325	0.567	0.891	2	...
3846	0.512	0.574	1.086	2	...
3847	0.56	0.664	1.224	2	...
3848	0.318	0.442	0.761	2	...
3849	0.282	0.4	0.683	2	...
3850	0.699	0.643	1.342	2	...
3851	0.553	0.539	1.093	2	...
3852	0.915	0.86	1.775	1	...
3853	0.957	0.596	1.553	1	...
3854	0.888	0.624	1.512	1	...
3855	0.222	0.236	0.458	1	...
3856	0.097	0.139	0.236	1	...
3857	0.43	0.458	0.888	1	...
3858	0.417	0.458	0.875	1	...
3859	0.361	0.347	0.708	1	...
3860	0.458	0.5	0.958	1	...
3861	0.361	0.278	0.639	1	...
3862	0.278	0.319	0.597	1	...
3863	0.819	0.611	1.43	1	...
3864	0.431	0.819	1.25	1	...
3865	0.43	0.52	0.95	2	KFC#6
3866	0.083	0.124	0.208	2	thinvrv
3867	0.236	0.284	0.52	2	...
3868	0.374	0.478	0.852	2	...
3869	0.139	0.194	0.332	2	...
3870	0.111	0.326	0.437	2	...
3871	0.673	0.534	1.206	2	...
3872	0.264	0.346	0.61	2	...
3873	0.16	0.291	0.451	2	...
3874	0.638	0.562	1.199	2	...
3875	0.638	0.527	1.165	2	...
3876	0.576	0.423	0.998	2	...
3877	0.139	0.265	0.404	2	...
3878	0.125	0.202	0.326	2	...
3879	0.459	0.668	1.126	2	...
3880	0.57	0.591	1.161	2	...
3881	0.457	0.543	1.001	3	KF09#4
3882	0.389	0.421	0.81	3	...
3883	0.32	0.337	0.658	3	...
3884	0.605	0.523	1.128	3	...
3885	0.675	0.574	1.248	3	...
3886	0.216	0.281	0.498	3	...
3887	0.175	0.17	0.344	3	...
3888	0.494	0.526	1.019	3	...
3889	0.518	0.496	1.014	3	...
3890	0.576	0.657	1.234	3	...
3891	0.822	0.617	1.438	3	...
3892	0.75	0.655	1.405	3	...
3893	0.758	0.44	1.198	3	...
3894	0.348	0.257	0.605	2	...
3895	0.498	0.46	0.958	2	...
3896	0.367	0.441	0.807	2	...
3897	0.27	0.365	0.636	2	...
3898	0.368	0.348	0.715	2	...
3899	0.564	0.669	1.233	2	...
3900	0.167	0.213	0.381	2	...
3901	0.6	0.489	1.089	2	...
3902	0.444	0.498	0.942	2	...
3903	0.766	0.646	1.411	2	...
3904	0.767	0.683	1.45	2	...
3905	0.195	0.327	0.522	2	...
3906	0.223	0.306	0.529	2	falwtr
3907	0.775	0.597	1.372	2	...
3908	0.105	0.146	0.251	2	...
3909	0.479	0.589	1.069	2	...
3910	0.149	0.198	0.347	2	...
3911	0.276	0.326	0.603	2	...
3912	0.276	0.424	0.7	2	...
3913	0.469	0.492	0.961	2	...
3914	0.36	0.306	0.666	2	...
3915	0.255	0.386	0.64	2	...
3916	0.516	0.454	0.969	2	...
3917	0.358	0.548	0.905	2	...
3918	0.212	0.319	0.531	2	...
3919	0.284	0.491	0.775	2	...
3920	0.364	0.528	0.891	2	...
3921	0.407	0.453	0.859	2	...
3922	0.234	0.245	0.478	2	...
3923	0.548	0.606	1.153	3	KFC#5
3924	0.168	0.219	0.388	3	...
3925	0.243	0.242	0.486	3	...
3926	0.504	0.484	0.987	3	...
3927	0.526	0.532	1.058	3	...
3928	0.374	0.532	0.905	3	...
3929	0.283	0.434	0.717	3	...
3930	0.41	0.392	0.802	3	...
3931	0.476	0.536	1.013	3	...
3932	0.573	0.413	0.986	3	...
3933	0.773	0.483	1.257	1	...
3934	0.331	0.359	0.691	1	...
3935	1.022	0.525	1.547	1	...
3936	0.566	0.497	1.064	1	...
3937	0.124	0.193	0.318	1	...
3938	0.359	0.318	0.677	1	...
3939	0.359	0.456	0.815	1	...
3940	0.347	0.43	0.777	1	...
3941	0.222	0.527	0.749	1	...
3942	0.291	0.569	0.86	1	...
3943	0.416	0.471	0.888	1	...
3944	1.109	0.721	1.83	1	...
3945	0.43	0.374	0.804	1	...
3946	0.222	0.25	0.471	1	...
3947	0.666	0.43	1.096	1	...
3948	0.499	0.416	0.915	1	...
3949	0.638	0.707	1.345	1	...
3950	0.539	0.359	0.899	1	...
3951	0.387	0.581	0.968	1	...
3952	0.636	0.594	1.23	1	...
