6720	0.466	0.425	0.89	1	...
6721	0.779	0.602	1.381	1	...
6722	0.658	0.466	1.124	2	A8
6723	0.679	0.514	1.192	2	...
6724	0.528	0.294	0.822	2	...
6725	0.521	0.349	0.871	2	...
6726	0.37	0.343	0.713	2	...
6727	0.598	0.413	1.01	2	...
6728	0.247	0.646	0.893	2	...
6729	0.852	0.46	1.312	2	...
6730	0.659	0.557	1.215	2	...
6731	0.391	0.384	0.775	2	...
6732	0.48	0.391	0.872	2	...
6733	0.357	0.454	0.811	2	...
6734	0.808	0.487	1.294	2	...
6735	0.534	0.692	1.225	2	...
6736	0.356	0.678	1.033	2	...
6737	0.424	0.335	0.76	2	...
6738	0.451	0.54	0.992	2	...
6739	0.397	0.712	1.108	2	...
6740	0.493	0.512	1.005	2	...
6741	0.341	0.253	0.595	2	...
6742	0.744	0.765	1.51	2	...
6743	0.539	0.752	1.29	2	...
6744	0.73	0.581	1.311	2	...
6745	0.622	0.909	1.53	2	...
6746	0.704	0.65	1.354	2	...
6747	0.778	0.683	1.461	2	...
6748	0.506	0.448	0.954	3	A9
6749	0.206	0.467	0.672	3	...
6750	0.289	0.384	0.672	3	...
6751	0.39	0.531	0.921	3	...
6752	0.5	0.608	1.107	3	...
6753	0.678	0.617	1.294	2	...
6754	0.49	0.493	0.983	2	...
6755	0.31	0.449	0.758	2	...
6756	0.336	0.332	0.669	2	...
6757	0.449	0.753	1.201	2	...
6758	0.409	0.354	0.764	2	...
6759	0.359	0.63	0.989	2	...
6760	0.323	0.641	0.965	2	...
6761	0.269	0.65	0.919	2	...
6762	0.446	0.572	1.018	2	...
6763	0.471	0.44	0.911	2	...
6764	0.445	0.635	1.08	2	...
6765	0.326	0.625	0.951	2	...
6766	0.408	0.376	0.784	2	...
6767	0.496	0.477	0.972	2	...
6768	0.333	0.384	0.717	2	...
6769	0.589	0.786	1.375	2	...
6770	0.255	0.637	0.892	2	...
6771	0.423	0.532	0.955	2	...
6772	0.333	0.562	0.896	2	...
6773	0.454	0.671	1.125	2	...
6774	0.723	0.654	1.377	2	...
6775	0.708	0.698	1.406	2	...
6776	0.344	0.654	0.999	3	A10
6777	0.516	0.484	1	2	...
6778	0.397	0.533	0.929	2	...
6779	0.495	0.489	0.984	2	...
6780	0.344	0.521	0.865	2	...
6781	0.629	0.622	1.25	2	...
6782	0.264	0.515	0.779	2	...
6783	0.452	0.806	1.258	2	...
6784	0.431	0.494	0.924	2	...
6785	0.694	0.758	1.452	2	...
6786	0.387	0.655	1.041	2	...
6787	0.505	0.872	1.376	2	...
6788	0.541	0.787	1.328	2	...
6789	0.289	0.47	0.76	2	...
6790	0.471	0.535	1.006	2	...
6791	0.386	0.563	0.949	2	...
6792	0.481	0.916	1.397	2	...
6793	0.539	0.775	1.314	2	...
6794	0.605	0.767	1.373	2	...
6795	0.647	1.118	1.764	2	...
6796	0.669	0.896	1.564	2	...
6797	0.625	0.954	1.579	2	...
6798	0.375	0.806	1.181	2	...
6799	0.242	0.321	0.562	2	...
6800	0.317	0.428	0.746	2	...
6801	0.697	0.589	1.285	2	...
6802	0.301	0.435	0.735	2	...
6803	0.273	0.272	0.545	2	...
6804	0.321	0.47	0.791	2	...
6805	0.485	0.431	0.916	1	...
6806	0.517	0.582	1.099	1	...
6807	0.614	0.582	1.196	1	...
6808	0.503	0.454	0.957	2	A11
6809	1.931	0.666	2.597	2	...
6810	0.411	0.406	0.817	2	...
6811	0.324	0.319	0.643	2	...
6812	0.346	0.491	0.837	2	...
6813	0.292	0.313	0.605	2	...
6814	0.308	0.33	0.638	2	...
6815	0.259	0.346	0.605	2	...
6816	0.298	0.356	0.654	2	...
6817	0.259	0.259	0.519	2	...
6818	0.562	0.4	0.962	2	...
6819	0.389	0.389	0.778	2	...
6820	0.448	0.47	0.919	2	...
6821	0.281	0.373	0.654	2	...
6822	0.378	0.389	0.767	2	...
6823	0.551	0.313	0.865	2	...
6824	0.324	0.248	0.573	2	...
6825	0.427	0.232	0.66	2	...
6826	0.345	0.303	0.648	2	...
6827	0.248	0.275	0.524	2	...
6828	0.669	0.545	1.214	2	...
6829	0.34	0.362	0.702	2	...
6830	0.373	0.465	0.837	2	...
6831	0.275	0.286	0.562	2	...
6832	0.313	0.405	0.719	2	...
6833	0.405	0.395	0.799	2	...
6834	0.52	0.412	0.931	1	...
6835	0.412	0.531	0.942	1	...
6836	0.433	0.412	0.845	1	...
6837	0.455	0.466	0.921	1	...
6838	0.314	0.357	0.671	1	...
6839	0.249	0.325	0.574	1	...
6840	0.238	0.347	0.585	1	...
6841	0.31	0.322	0.632	2	A12
6842	0.376	0.244	0.62	2	...
6843	0.354	0.4	0.755	2	...
6844	0.368	0.726	1.095	2	...
6845	0.451	0.526	0.979	2	...
6846	0.377	0.387	0.763	2	...
6847	0.309	0.187	0.495	2	...
6848	0.364	0.394	0.758	2	...
6849	0.291	0.345	0.636	2	...
6850	0.303	0.355	0.659	2	...
6851	0.126	0.196	0.321	2	...
6852	0.319	0.412	0.732	2	...
6853	0.241	0.16	0.4	2	...
6854	0.898	0.596	1.495	2	...
6855	0.438	0.359	0.797	2	...
6856	0.226	0.355	0.581	2	...
6857	0.659	0.47	1.128	2	...
6858	0.278	0.193	0.472	2	...
6859	0.447	0.835	1.282	2	...
6860	0.29	0.294	0.584	2	...
6861	0.211	0.272	0.483	2	...
6862	0.314	0.447	0.761	2	...
6863	0.518	0.421	0.94	2	...
6864	0.323	0.206	0.53	2	...
6865	0.278	0.194	0.473	2	...
6866	0.267	0.222	0.489	2	...
6867	0.32	0.389	0.71	2	...
6868	0.479	0.246	0.726	2	...
6869	0.372	0.448	0.821	2	...
6870	0.489	0.496	0.984	2	...
6871	0.441	0.442	0.882	2	...
6872	0.243	0.398	0.641	2	...
6873	0.308	0.306	0.615	2	...
6874	0.403	0.318	0.722	2	...
6875	0.267	0.286	0.554	2	...
6876	0.15	0.176	0.326	2	...
6877	0.153	0.151	0.304	2	...
6878	0.247	0.183	0.43	2	...
6879	0.682	0.381	1.063	2	...
6880	0.272	0.201	0.473	3	A13
6881	0.196	0.167	0.363	2	...
6882	7.036	1.433	8.467	2	...
6883	2.232	0.949	3.181	2	...
6884	0.56	0.506	1.066	2	...
6885	6.261	0.816	7.077	2	...
6886	0.466	0.677	1.143	2	...
6887	0.567	0.696	1.263	2	...
6888	0.707	0.597	1.304	2	...
6889	0.502	0.409	0.91	2	...
6890	1.972	0.673	2.645	2	...
6891	0.676	0.688	1.363	2	...
6892	0.413	0.515	0.928	3	A14
6893	0.148	0.397	0.544	3	...
6894	0.454	0.544	0.999	2	...
6895	14.014	1.27	15.283	2	...
6896	1.593	0.75	2.342	2	...
6897	0.882	0.747	1.629	2	...
6898	1.319	0.643	1.962	2	...
6899	0.813	0.53	1.342	2	...
6900	1.208	0.905	2.113	2	...
6901	1.345	1.208	2.552	1	...
6902	1.139	1.07	2.209	1	...
6903	1.002	0.755	1.756	1	...
6904	1.129	0.668	1.796	2	A15
6905	0.912	0.541	1.454	2	...
6906	0.827	0.436	1.263	2	...
6907	0.939	0.555	1.494	2	...
6908	0.568	0.544	1.112	2	...
6909	0.694	0.671	1.364	2	...
6910	1.14	0.638	1.778	2	...
6911	1.367	0.677	2.043	2	...
6912	1.076	0.756	1.832	2	...
6913	1.134	0.809	1.943	2	...
6914	0.908	0.654	1.561	2	...
6915	0.76	0.709	1.47	2	...
6916	0.975	0.467	1.442	2	...
6917	0.695	0.577	1.271	2	...
6918	1.063	0.559	1.622	2	...
6919	0.378	0.544	0.923	2	...
6920	0.418	0.406	0.824	1	...
6921	0.823	0.671	1.495	1	...
6922	1.014	0.785	1.799	1	...
6923	1.039	0.887	1.926	1	...
6924	1.087	0.719	1.806	2	A16
6925	0.589	0.697	1.285	2	...
6926	1.712	0.997	2.71	2	...
6927	1.441	0.923	2.364	2	...
6928	1.468	0.951	2.419	2	...
6929	0.994	0.796	1.789	2	...
6930	0.994	0.655	1.65	2	...
6931	1.115	0.661	1.776	2	...
6932	1.202	0.77	1.971	2	...
6933	0.844	0.633	1.476	2	...
6934	1.516	0.723	2.24	2	...
6935	1.362	0.722	2.086	2	...
6936	1.666	0.707	2.373	2	...
6937	1.487	0.817	2.305	2	A17
6938	1.471	0.743	2.214	2	...
6939	1.518	0.725	2.243	2	...
6940	1.365	0.92	2.286	2	...
6941	0.965	0.658	1.623	2	...
6942	0.981	0.647	1.628	2	...
6943	0.875	0.583	1.458	2	...
6944	0.878	0.64	1.52	2	...
6945	1.132	0.598	1.73	2	...
6946	0.613	0.618	1.232	2	...
6947	0.751	0.523	1.275	2	...
6948	0.497	0.465	0.962	2	...
6949	0.428	0.269	0.697	2	...
6950	0.851	0.259	1.11	2	...
6951	0.999	0.523	1.522	2	...
6952	0.936	0.465	1.401	2	...
6953	0.778	0.572	1.35	2	...
6954	1.199	0.613	1.812	2	...
6955	1.025	0.56	1.584	1	...
6956	2.229	0.873	3.102	1	...
6957	1.023	0.678	1.701	2	A18
6958	0.451	0.35	0.8	2	...
6959	0.382	0.255	0.637	2	...
6960	0.276	0.292	0.567	2	...
6961	0.414	0.196	0.61	2	...
6962	0.546	0.218	0.764	2	...
6963	0.366	0.265	0.632	2	...
6964	0.419	0.298	0.716	2	...
6965	0.35	0.27	0.621	2	...
6966	0.409	0.329	0.738	2	...
6967	0.329	0.255	0.584	2	...
6968	0.55	0.318	0.868	2	...
6969	0.301	0.206	0.508	2	...
6970	0.27	0.233	0.502	2	...
6971	0.572	0.455	1.027	2	...
6972	0.449	0.27	0.719	2	...
6973	0.211	0.227	0.438	2	...
6974	1.073	0.549	1.622	2	...
6975	0.461	0.433	0.893	2	...
6976	0.434	0.401	0.836	2	...
6977	0.946	0.428	1.374	2	...
6978	0.592	0.265	0.856	2	...
6979	0.719	0.249	0.967	2	...
6980	0.507	0.243	0.75	2	...
6981	0.546	0.302	0.847	2	...
6982	0.503	0.403	0.906	2	...
6983	0.545	0.434	0.98	2	...
6984	0.481	0.327	0.809	2	...
6985	0.329	0.276	0.604	1	...
6986	1.643	0.647	2.29	1	...
6987	1.737	0.586	2.323	1	...
6988	0.373	0.16	0.533	1	...
6989	0.607	0.391	0.998	2	A19
6990	0.207	0.171	0.378	2	...
6991	0.248	0.22	0.468	2	...
6992	0.266	0.25	0.516	2	...
6993	0.303	0.25	0.553	2	...
6994	0.2	0.229	0.429	2	...
6995	0.172	0.169	0.341	2	...
6996	0.455	0.424	0.878	2	...
6997	0.745	0.479	1.224	2	...
6998	0.299	0.196	0.495	2	...
6999	0.465	0.368	0.833	2	...
7000	0.325	0.193	0.519	2	...
7001	0.254	0.257	0.51	2	...
7002	0.609	0.404	1.012	2	...
7003	0.401	0.315	0.716	2	...
7004	0.278	0.19	0.468	2	...
7005	0.222	0.181	0.402	2	...
7006	0.248	0.269	0.516	2	...
7007	0.251	0.275	0.525	2	...
7008	0.177	0.17	0.347	2	...
7009	0.45	0.278	0.729	2	...
7010	0.465	0.334	0.799	2	...
7011	0.31	0.328	0.638	2	...
7012	0.461	0.638	1.099	2	...
7013	0.222	0.271	0.492	2	...
7014	0.272	0.444	0.715	2	...
7015	0.421	0.299	0.72	2	...
7016	0.436	0.359	0.796	2	...
7017	0.458	0.373	0.831	2	...
7018	0.563	0.452	1.016	2	...
7019	0.248	0.274	0.523	2	...
7020	0.211	0.248	0.459	2	...
7021	0.235	0.281	0.518	2	...
7022	0.28	0.299	0.578	2	...
7023	0.162	0.167	0.329	2	...
7024	0.446	0.388	0.834	2	...
7025	0.592	0.44	1.031	2	...
7026	0.304	0.252	0.558	2	...
7027	0.153	0.157	0.31	2	...
7028	0.309	0.162	0.471	2	...
7029	0.153	0.199	0.352	2	...
7030	0.142	0.125	0.267	2	...
7031	0.159	0.178	0.337	2	...
7032	0.244	0.283	0.527	2	...
7033	0.257	0.322	0.579	1	...
7034	0.23	0.224	0.454	1	...
7035	0.526	0.382	0.908	1	...
7036	0.178	0.184	0.362	1	...
7037	0.27	0.211	0.48	1	...
7038	0.171	0.27	0.441	1	...
7039	0.217	0.25	0.467	1	...
7040	0.204	0.19	0.394	1	...
7041	0.194	0.272	0.466	2	B1
7042	0.22	0.352	0.572	2	...
7043	0.187	0.187	0.374	2	...
7044	0.137	0.215	0.352	2	...
7045	0.134	0.225	0.359	2	...
7046	0.178	0.272	0.451	2	...
7047	0.153	0.218	0.371	2	...
7048	0.138	0.199	0.337	2	...
7049	0.169	0.194	0.363	2	...
7050	0.127	0.172	0.299	2	...
7051	0.13	0.185	0.315	2	...
7052	0.118	0.14	0.257	2	...
7053	0.139	0.131	0.27	2	...
7054	0.21	0.169	0.378	2	...
7055	0.176	0.141	0.316	2	...
7056	0.092	0.182	0.273	2	...
7057	0.208	0.234	0.442	2	...
7058	0.117	0.171	0.289	2	...
7059	0.135	0.315	0.451	2	...
7060	0.326	0.379	0.705	2	...
7061	0.218	0.341	0.559	2	...
7062	0.149	0.241	0.391	2	...
7063	0.102	0.155	0.257	2	...
7064	0.102	0.2	0.301	2	...
7065	0.136	0.211	0.346	2	...
7066	0.245	0.257	0.502	2	...
7067	0.098	0.219	0.317	2	...
7068	0.326	0.291	0.618	2	...
7069	0.117	0.168	0.285	2	...
7070	0.143	0.192	0.335	2	...
7071	0.143	0.196	0.339	2	...
7072	0.121	0.168	0.288	2	...
7073	0.16	0.297	0.456	2	...
7074	0.159	0.154	0.313	2	...
7075	0.19	0.278	0.468	2	...
7076	0.091	0.161	0.253	2	...
7077	0.104	0.186	0.29	2	...
7078	0.101	0.142	0.243	2	...
7079	0.069	0.113	0.183	2	...
7080	0.162	0.126	0.287	2	...
7081	0.136	0.139	0.275	2	...
7082	0.076	0.091	0.167	2	...
7083	0.155	0.146	0.3	2	...
7084	0.152	0.256	0.407	2	...
7085	0.098	0.168	0.266	2	...
7086	0.12	0.198	0.318	2	...
7087	0.135	0.25	0.386	2	...
7088	0.109	0.152	0.262	2	...
7089	0.138	0.162	0.299	2	...
7090	0.098	0.16	0.259	2	...
7091	0.075	0.126	0.201	2	...
7092	0.095	0.145	0.24	2	...
7093	0.098	0.199	0.297	2	...
7094	0.119	0.148	0.268	2	...
7095	0.085	0.129	0.214	2	...
7096	0.069	0.111	0.179	2	...
7097	0.129	0.169	0.299	2	...
7098	0.106	0.133	0.239	2	...
7099	0.088	0.132	0.22	2	...
7100	0.101	0.128	0.229	2	...
7101	0.072	0.119	0.192	2	...
7102	0.148	0.15	0.299	2	...
7103	0.065	0.116	0.182	2	...
7104	0.166	0.202	0.368	2	...
7105	0.103	0.157	0.261	2	...
7106	0.101	0.141	0.241	2	...
7107	0.094	0.152	0.245	2	...
7108	0.155	0.166	0.32	2	...
7109	0.137	0.073	0.21	3	B2
7110	0.234	0.219	0.452	3	...
7111	0.102	0.161	0.262	3	...
7112	0.137	0.204	0.34	3	...
7113	0.1	0.184	0.283	3	...
7114	0.225	0.3	0.525	3	...
7115	0.093	0.195	0.288	3	...
7116	0.145	0.282	0.428	3	...
7117	0.085	0.152	0.236	3	...
7118	0.087	0.115	0.202	3	...
7119	0.142	0.158	0.299	3	...
7120	0.218	0.366	0.585	3	...
7121	0.172	0.249	0.421	3	...
7122	0.077	0.158	0.235	3	...
7123	0.089	0.158	0.247	3	...
7124	0.109	0.208	0.318	3	...
7125	0.119	0.15	0.27	3	...
7126	0.06	0.072	0.133	2	...
7127	0.345	0.248	0.593	2	...
7128	0.094	0.188	0.282	2	...
7129	0.064	0.155	0.218	2	...
7130	0.109	0.22	0.33	2	...
7131	0.127	0.206	0.333	2	...
7132	0.125	0.16	0.285	2	...
7133	0.127	0.14	0.266	2	...
7134	0.091	0.103	0.193	2	...
7135	0.052	0.091	0.142	2	...
7136	0.137	0.181	0.318	2	...
7137	0.1	0.166	0.266	2	...
7138	0.131	0.175	0.306	2	...
7139	0.088	0.124	0.212	2	...
7140	0.124	0.163	0.287	2	...
7141	0.127	0.178	0.305	2	...
7142	0.1	0.124	0.223	2	...
7143	0.124	0.19	0.314	2	...
7144	0.1	0.154	0.253	2	...
7145	0.105	0.157	0.262	2	...
7146	0.1	0.115	0.215	2	...
7147	0.236	0.253	0.488	2	...
7148	0.069	0.111	0.181	2	...
7149	0.112	0.162	0.275	2	...
7150	0.132	0.148	0.28	2	...
7151	0.094	0.169	0.262	2	...
7152	0.102	0.12	0.223	2	...
7153	0.073	0.081	0.154	2	...
7154	0.162	0.215	0.377	2	...
7155	0.145	0.145	0.289	2	...
7156	0.075	0.15	0.226	2	...
7157	0.141	0.226	0.368	2	...
7158	0.135	0.195	0.331	2	...
7159	0.271	0.271	0.542	2	...
7160	0.117	0.22	0.337	2	...
7161	0.09	0.111	0.201	2	...
7162	0.259	0.275	0.534	2	...
7163	0.175	0.196	0.37	2	...
7164	0.075	0.166	0.241	2	...
7165	0.124	0.208	0.331	2	...
7166	0.171	0.181	0.352	2	...
7167	0.175	0.16	0.335	2	...
7168	0.16	0.169	0.328	2	...
7169	0.175	0.231	0.407	2	...
7170	0.159	0.181	0.34	2	...
7171	0.09	0.126	0.216	2	...
7172	0.159	0.208	0.366	2	...
7173	0.168	0.243	0.41	2	...
7174	0.129	0.234	0.363	2	...
7175	0.146	0.218	0.366	2	...
7176	0.118	0.119	0.236	2	...
7177	0.123	0.132	0.255	2	...
7178	0.09	0.165	0.255	2	...
7179	0.183	0.15	0.333	2	...
7180	0.084	0.168	0.252	2	...
7181	0.105	0.147	0.252	2	...
7182	0.266	0.309	0.575	2	...
7183	0.281	0.317	0.599	2	...
7184	0.203	0.315	0.518	2	...
7185	0.162	0.287	0.449	2	...
7186	0.261	0.335	0.596	2	...
7187	0.234	0.306	0.539	2	...
7188	0.249	0.206	0.456	2	...
7189	0.234	0.287	0.521	2	...
7190	0.195	0.275	0.47	2	...
7191	0.17	0.132	0.303	2	...
7192	0.17	0.207	0.377	3	B3-L
7193	0.171	0.149	0.321	3	...
7194	0.075	0.068	0.143	3	...
7195	0.124	0.117	0.241	3	...
7196	0.069	0.101	0.17	3	...
7197	0.191	0.181	0.372	3	...
7198	0.271	0.255	0.526	3	...
7199	0.067	0.135	0.202	3	...
7200	0.129	0.139	0.268	3	...
7201	0.078	0.137	0.216	3	...
7202	0.067	0.115	0.183	3	...
7203	0.127	0.176	0.302	3	...
7204	0.181	0.247	0.428	3	...
7205	0.149	0.223	0.372	3	...
7206	0.16	0.268	0.428	3	...
7207	0.105	0.195	0.3	3	...
7208	0.117	0.181	0.297	3	...
7209	0.137	0.152	0.289	3	...
7210	0.139	0.155	0.294	3	...
7211	0.137	0.217	0.354	3	...
7212	0.191	0.257	0.448	3	...
7213	0.153	0.149	0.301	3	...
7214	0.107	0.12	0.227	3	...
7215	0.217	0.168	0.385	3	...
7216	0.073	0.094	0.167	2	...
7217	0.131	0.127	0.258	2	...
7218	0.228	0.188	0.415	2	...
7219	0.134	0.242	0.376	2	...
7220	0.228	0.166	0.394	2	...
7221	0.103	0.163	0.267	2	...
7222	0.376	0.206	0.582	2	...
7223	0.124	0.109	0.232	2	...
7224	0.139	0.078	0.217	2	...
7225	0.081	0.109	0.19	2	...
7226	0.124	0.094	0.216	2	...
7227	0.087	0.157	0.245	2	...
7228	0.09	0.109	0.199	2	...
7229	0.051	0.115	0.166	2	...
7230	0.039	0.123	0.163	2	...
7231	0.226	0.227	0.453	2	...
7232	0.079	0.136	0.214	2	...
7233	0.096	0.133	0.229	2	...
7234	0.103	0.157	0.259	2	...
7235	0.139	0.154	0.292	2	...
7236	0.102	0.169	0.271	2	...
7237	0.088	0.165	0.252	2	...
7238	0.06	0.111	0.171	2	...
7239	0.153	0.228	0.382	2	...
7240	0.15	0.135	0.285	2	...
7241	0.064	0.115	0.177	2	...
7242	0.069	0.126	0.195	2	...
7243	0.079	0.079	0.156	2	...
7244	0.058	0.13	0.186	2	...
7245	0.105	0.132	0.238	2	...
7246	0.153	0.118	0.27	2	...
7247	0.075	0.094	0.168	2	...
7248	0.049	0.109	0.157	2	...
7249	0.123	0.207	0.331	2	...
7250	0.15	0.19	0.34	2	...
7251	0.202	0.177	0.38	2	...
7252	0.06	0.102	0.162	2	...
7253	0.087	0.141	0.229	2	...
7254	0.06	0.109	0.169	2	...
7255	0.126	0.208	0.335	2	...
7256	0.054	0.1	0.154	2	...
7257	0.054	0.109	0.162	2	...
7258	0.054	0.111	0.166	2	...
7259	0.051	0.12	0.171	2	...
7260	0.25	0.156	0.406	2	...
7261	0.051	0.09	0.141	2	...
7262	0.066	0.09	0.156	2	...
7263	0.064	0.096	0.16	2	...
7264	0.126	0.123	0.25	2	...
7265	0.066	0.096	0.162	2	...
7266	0.069	0.093	0.162	2	...
7267	0.06	0.108	0.168	2	...
7268	0.079	0.132	0.21	2	...
7269	0.072	0.078	0.15	2	...
7270	0.048	0.123	0.171	2	...
7271	0.183	0.102	0.285	2	...
7272	0.069	0.108	0.177	2	...
7273	0.067	0.162	0.229	2	...
7274	0.266	0.09	0.356	2	...
7275	0.078	0.204	0.282	2	...
7276	0.078	0.141	0.22	2	...
7277	0.051	0.057	0.108	2	...
7278	0.073	0.126	0.199	2	...
7279	0.05	0.129	0.179	2	...
7280	0.039	0.056	0.096	2	...
7281	0.036	0.072	0.108	2	...
7282	0.175	0.162	0.336	2	...
7283	0.045	0.045	0.09	2	...
7284	0.067	0.054	0.12	2	...
7285	0.058	0.045	0.104	2	...
7286	0.071	0.083	0.155	2	...
7287	0.387	0.273	0.66	2	...
7288	0.093	0.114	0.207	2	...
7289	0.047	0.099	0.146	2	...
7290	0.081	0.12	0.201	2	...
7291	0.084	0.147	0.231	2	...
7292	0.072	0.153	0.225	2	...
7293	0.047	0.102	0.15	2	...
7294	0.065	0.105	0.17	2	...
7295	0.09	0.126	0.215	2	...
7296	0.069	0.087	0.155	2	...
7297	0.11	0.105	0.216	2	...
7298	0.093	0.108	0.2	2	...
7299	0.067	0.129	0.195	2	...
7300	0.063	0.078	0.141	2	...
7301	0.058	0.117	0.175	2	...
7302	0.087	0.267	0.354	2	...
7303	0.171	0.201	0.372	2	...
7304	0.097	0.109	0.206	3	C1
7305	0.061	0.073	0.133	3	...
7306	0.07	0.082	0.153	3	...
7307	0.058	0.074	0.133	3	...
7308	0.081	0.12	0.2	3	...
7309	0.079	0.164	0.242	3	...
7310	0.085	0.165	0.25	3	...
7311	0.095	0.145	0.241	3	...
7312	0.065	0.105	0.169	3	...
7313	0.081	0.094	0.176	3	...
7314	0.04	0.107	0.147	3	...
7315	0.064	0.087	0.152	2	...
7316	0.07	0.076	0.146	2	...
7317	0.054	0.146	0.199	2	...
7318	0.397	0.226	0.623	2	...
7319	0.067	0.071	0.138	2	...
7320	0.037	0.083	0.12	2	...
7321	0.064	0.139	0.202	2	...
7322	0.057	0.141	0.199	2	...
7323	0.081	0.096	0.177	2	...
7324	0.082	0.114	0.195	2	...
7325	0.066	0.132	0.199	2	...
7326	0.112	0.09	0.203	2	...
7327	0.075	0.146	0.221	2	...
7328	0.129	0.139	0.268	2	...
7329	0.054	0.079	0.133	2	...
7330	0.064	0.13	0.193	2	...
7331	0.06	0.126	0.187	2	...
7332	0.088	0.132	0.22	2	...
7333	0.072	0.206	0.278	2	...
7334	0.06	0.106	0.166	2	...
7335	0.051	0.093	0.145	2	...
7336	0.069	0.1	0.169	2	...
7337	0.072	0.073	0.146	2	...
7338	0.057	0.055	0.112	2	...
7339	0.061	0.064	0.125	2	...
7340	0.066	0.105	0.172	2	...
7341	0.111	0.103	0.214	2	...
7342	0.067	0.154	0.221	2	...
7343	0.063	0.151	0.214	2	...
7344	0.069	0.126	0.196	2	...
7345	0.048	0.067	0.115	2	...
7346	0.063	0.102	0.166	2	...
7347	0.048	0.132	0.181	2	...
7348	0.048	0.111	0.159	2	...
7349	0.066	0.124	0.19	2	...
7350	0.069	0.139	0.208	2	...
7351	0.06	0.103	0.163	2	...
7352	0.075	0.09	0.166	2	...
7353	0.159	0.24	0.4	2	...
7354	0.075	0.12	0.196	2	...
7355	0.091	0.095	0.187	2	...
7356	0.075	0.153	0.229	2	...
7357	0.057	0.073	0.13	2	...
7358	0.057	0.108	0.165	2	...
7359	0.072	0.105	0.177	2	...
7360	0.075	0.121	0.197	2	...
7361	0.06	0.13	0.19	2	...
